abstract,fus_related
"PURPOSE: This paper presents a high-intensity focus ultrasound (HIFU) robotic system for treating breast fibroadenoma under the guidance of magnetic resonance imaging (MRI). Based on the thermal and mechanical effects of ultrasound, the system aims to deliver ultrasound energy to a target precisely without damaging the normal tissue. The temperature elevation can be monitored in real time by MRI, and the treatment plan can be adjusted during the procedure. The requirements, design specifications, control system and registration of the robotic system are specified. METHODS: The robotic system was designed with a 3 degrees of freedom manipulator with limit switches and encoders, a customised MRI-compatible breast coil, a water bladder with sets of breast-conforming brackets, and a probe capable of generating ultrasound. Twenty volunteers were recruited for this study, and their data were analysed to provide more precise data for the design. The accuracy of the robot was evaluated in free space using a coordinate measuring machine, phantom and ex vivo porcine tissue in MRI room. The study also verified the signal-to-noise ratio (SNR) of the MRI with the effect of the robotic system. RESULTS: The research findings revealed that the manipulator exhibited a translational precision of 0.10 ± 0.14 mm, a rotational fidelity around the X direction of 0.11 ± 0.09°, and an oscillatory exactness around the Y direction of 0.10 ± 0.08°. The investigation of positioning accuracy demonstrated that the robot's error in free space was 0.26 ± 0.07 mm. When subjected to MRI room with agar-silica phantom and ex vivo porcine tissue, the positioning accuracy amounted to 1.11 ± 0.47 mm and 1.57 ± 0.52 mm. In the presence of the robotic system, the SNR of the MRI experienced a 4.2% reduction, which had a negligible impact on image quality. CONCLUSIONS: The conducted experiments validate the efficacy of the proposed MRI-guided HIFU robotic system in executing agar-silica phantom and ex vivo porcine tissue investigations with adequate positioning accuracy. Consequently, this system exhibits certain feasibility for the treatment of breast fibroadenomas.",0
"BACKGROUND: Low intensity, transcranial focused ultrasound (tFUS) is a re-emerging brain stimulation technique with the unique capability of reaching deep brain structures non-invasively. OBJECTIVE/HYPOTHESIS: We sought to demonstrate that tFUS can selectively and accurately target and modulate deep brain structures in humans important for emotional functioning as well as learning and memory. We hypothesized that tFUS would result in significant longitudinal changes in perfusion in the targeted brain region as well as selective modulation of BOLD activity and BOLD-based functional connectivity of the target region. METHODS: In this study, we collected MRI before, simultaneously during, and after tFUS of two deep brain structures on different days in sixteen healthy adults each serving as their own control. Using longitudinal arterial spin labeling (ASL) MRI and simultaneous blood oxygen level dependent (BOLD) functional MRI, we found changes in cerebral perfusion, regional brain activity and functional connectivity specific to the targeted regions of the amygdala and entorhinal cortex (ErC). RESULTS: tFUS selectively increased perfusion in the targeted brain region and not in the contralateral homolog or either bilateral control region. Additionally, tFUS directly affected BOLD activity in a target specific fashion without engaging auditory cortex in any analysis. Finally, tFUS resulted in selective modulation of the targeted functional network connectivity. CONCLUSION: We demonstrate that tFUS can selectively modulate perfusion, neural activity and connectivity in deep brain structures and connected networks. Lack of auditory cortex findings suggests that the mechanism of tFUS action is not due to auditory or acoustic startle response but rather a direct neuromodulatory process. Our findings suggest that tFUS has the potential for future application as a novel therapy in a wide range of neurological and psychiatric disorders associated with subcortical pathology.",0
"Focused ultrasound (FUS) combined with intravenous microbubbles (MBs) has been shown to increase drug delivery to the spinal cord in animal models. Eventual clinical translation of such a technique in the sensitive spinal cord requires robust treatment monitoring to ensure efficacy, localization, safety, and provide key intraprocedural feedback. Here, the use of passive acoustic mapping (PAM) of MB emissions with a spine-specific detector array in the context of transvertebral FUS sonications is investigated in silico. Using computed tomography-derived human vertebral geometry, transvertebral detection of MBs is evaluated over varying source locations with and without phase and amplitude corrections (PACs). The impact of prefocal cavitation is studied by simulating concurrent cavitation events in the canal and pre-laminar region. Spatially sensitive application of phase and amplitude is used to balance signal strengths emanating from different axial depths in combination with multiple dynamic ranges to elicit multisource viewing. Collectively, the results of this study encourage the use of PAM in transvertebral FUS applications with PACs to not only localize sources originating in the spinal canal but also multiple sources of innate amplitude mismatches when corrective methods are applied.",0
"Transcranial low-intensity ultrasound is a promising neuromodulation modality, with the advantages of noninvasiveness, deep penetration, and high spatiotemporal accuracy. However, the underlying biological mechanism of ultrasonic neuromodulation remains unclear, hindering the development of efficacious treatments. Here, the well-known Piezo1 was studied through a conditional knockout mouse model as a major mediator for ultrasound neuromodulation ex vivo and in vivo. We showed that Piezo1 knockout (P1KO) in the right motor cortex of mice significantly reduced ultrasound-induced neuronal calcium responses, limb movement, and muscle electromyogram (EMG) responses. We also detected higher Piezo1 expression in the central amygdala (CEA), which was found to be more sensitive to ultrasound stimulation than the cortex was. Knocking out the Piezo1 in CEA neurons showed a significant reduction of response under ultrasound stimulation, while knocking out astrocytic Piezo1 showed no-obvious changes in neuronal responses. Additionally, we excluded an auditory confound by monitoring auditory cortical activation and using smooth waveform ultrasound with randomized parameters to stimulate P1KO ipsilateral and contralateral regions of the same brain and recording evoked movement in the corresponding limb. Thus, we demonstrate that Piezo1 is functionally expressed in different brain regions and that it is an important mediator of ultrasound neuromodulation in the brain, laying the ground for further mechanistic studies of ultrasound.",0
"With an ever-growing list of neurological applications of focused ultrasound (FUS), there has been a consequent increase in the variety of systems for delivering ultrasound energy to the brain. Specifically, recent successful pilot clinical trials of blood-brain barrier (BBB) opening with FUS have generated substantial interest in the future applications of this relatively novel therapy, with divergent, purpose-built technologies emerging. With many of these technologies at various stages of pre-clinical and clinical investigation, this article seeks to provide an overview and analysis of the numerous medical devices in active use and under development for FUS-mediated BBB opening.",0
"OBJECTIVE: Sonosensitive high-boiling point perfluorocarbon F8TAC18-PFOB emulsions previously exhibited thermal enhancement during focused ultrasound heating in ex vivo pig livers, kidneys and a laminar flow phantom. The main objectives of this study were to evaluate heating under turbulent conditions, observe perfusion effects, quantify heating in terms of acoustic absorption and model the experimental data. METHODS: In this study, similar perfluorocarbon emulsions were circulated at incremental concentrations of 0.07, 0.13, 0.19 and 0.25% v:v through a percolated turbulent flow phantom, more representative of the biological tissue than a laminar flow phantom. The concentrations represent the droplet content in only the perfused fluid, rather than the droplet concentration throughout the entire cross-section. The temperature was measured with magnetic resonance thermometry, during focused ultrasound sonications of 67 W, 95% duty cycle and 33 s duration. These were used in Bioheat equation simulations to investigate in silico the thermal phenomena. The temperature change was compared with the control condition by circulating de-gassed and de-ionized water through the flow phantom without droplets. RESULTS: With these 1.24 µm diameter droplets at 0.25% v:v, the acoustic absorption coefficient increased from 0.93 ± 0.05 at 0.0% v:v to 1.82 ± 0.22 m-1 at 0.25% v:v using a 0.1 mL s-1 flow rate. Without perfusion at 0.25% v:v, an increase was observed from 1.23 ± 0.07 m-1 at 0.0% v:v to 1.65 ± 0.17 m-1. CONCLUSION: The results further support previously reported thermal enhancement with F8TAC18-PFOB emulsion, quantified the increased absorption at small concentration intervals, illustrated that the effects can be observed in a variety of visceral tissue models and provided a method to simulate untested scenarios.",0
"Focused ultrasound and microbubbles can non-invasively and locally deliver therapeutics and imaging agents across the blood-brain barrier. Uniform treatment and minimal adverse bioeffects are critical to achieve reliable doses and enable safe routine use of this technique. Towards these aims, we have previously designed a rapid short-pulse ultrasound sequence and used it to deliver a 3 kDa model agent to mouse brains. We observed a homogeneous distribution in delivery and blood-brain barrier closing within 10 min. However, many therapeutics and imaging agents are larger than 3 kDa, such as antibody fragments and antisense oligonucleotides. Here, we evaluate the feasibility of using rapid short-pulses to deliver higher-molecular-weight model agents. 3, 10 and 70 kDa dextrans were successfully delivered to mouse brains, with decreasing doses and more heterogeneous distributions with increasing agent size. Minimal extravasation of endogenous albumin (66.5 kDa) was observed, while immunoglobulin (~ 150 kDa) and PEGylated liposomes (97.9 nm) were not detected. This study indicates that rapid short-pulses are versatile and, at an acoustic pressure of 0.35 MPa, can deliver therapeutics and imaging agents of sizes up to a hydrodynamic diameter between 8 nm (70 kDa dextran) and 11 nm (immunoglobulin). Increasing the acoustic pressure can extend the use of rapid short-pulses to deliver agents beyond this threshold, with little compromise on safety. This study demonstrates the potential for deliveries of higher-molecular-weight therapeutics and imaging agents using rapid short-pulses.",0
"Focused ultrasound ablation surgery (FUAS) is a novel therapy with a wide range of potential applications. However, synergists are crucial to the therapy process due to the ultrasonic energy's attenuation properties. As a result of the complex hypoxic environment in the tumor area and many factors, the existing synergists have limitations such as weak targeting, single imaging mode, and easy tumor recurrence after treatment. Because of the above deficiencies, this study intends to construct bio-targeted oxygen production probes consisting of Bifidobacterium that naturally target the hypoxia region of the tumor and multi-functional oxygen-producing nanoparticles equipped with IR780, perfluorohexane (PFH), CBP (carboplatin), and oxygen. The probes are expected to achieve targeted and synergistic FUAS therapy and dual-mode imaging to mediate tumor diagnosis and treatment. The oxygen and drugs carried in it are accurately released after FUAS stimulation, which is expected to alleviate tumor hypoxia, avoid tumor drug resistance, improve the effect of chemotherapy, and realize FUAS combined with chemotherapy antitumor therapy. This strategy is expected to make up for the deficiencies of existing synergists, improve the effectiveness and safety of treatment, and provide the foundation for future tumor therapy progress.",0
"Microporosity in hydrogels is critical for directing tissue formation and function. We have developed a fibrin-based smart hydrogel, termed an acoustically responsive scaffold (ARS), which responds to focused ultrasound in a spatiotemporally controlled, user- defined manner. ARSs are highly flexible platforms due to the inclusion of phase-shift droplets and their tunable response to ultrasound through a mechanism termed acoustic droplet vaporization (ADV). Here, we demonstrated that ADV enabled consistent generation of micropores in ARSs, throughout the entire thickness (∼5.5 mm), utilizing perfluorooctane phase-shift droplets. Size characteristics of the generated micropores were quantified in response to critical parameters including acoustic properties, droplet size, and shear elastic modulus of fibrin using confocal microscopy. The findings showed that the length of the generated micropores correlated directly with excitation frequency, peak rarefactional pressure, pulse duration, droplet size, and indirectly with the shear elastic modulus of the fibrin matrix. The ADV-generated micropores in ARSs were further compared with cavitation-mediated micropores in fibrin gels without droplets. Additionally, the Keller-Miksis equation was used to predict an upper bound for micropore formation in ARSs at varying driving frequencies and droplet sizes. Finally, our in vivo studies showed that host cell migration following ADV-induced micropore formation was frequency-dependent, with up to 2.6 times higher cell migration at lower frequencies. Overall, these findings demonstrate a new potential application of ADV in hydrogels. STATEMENT OF SIGNIFICANCE: Interconnected micropores within a hydrogel can facilitate many cell-mediated processes. Most techniques for generating micropores are typically not biocompatible or do not enable controlled, in situ micropore formation. We used an ultrasound-based technique, termed acoustic droplet vaporization, to generate microporosity in smart hydrogels termed acoustically responsive scaffolds (ARSs). ARSs contain a fibrin matrix doped with a phase-shift droplet. We demonstrate that unique acoustic properties of phase-shift droplets can be tailored to yield spatiotemporally controlled, on-demand micropore formation. Additionally, the size characteristics of the ultrasound-generated micropores can be modulated by tuning ultrasound parameters, droplet properties, and bulk elastic properties of fibrin. Finally, we demonstrate significant, frequency-dependent host cell migration in subcutaneously implanted ARSs in mice following ultrasound-induced micropore formation in situ.",0
"Peripheral focused ultrasound stimulation (pFUS) has gained increasing attention in the past few decades, because it can be delivered to peripheral nerves, neural endings, or sub-organs. With different stimulation parameters, ultrasound stimulation could induce different modulation effects. Depending on the transmission medium, pFUS can be classified as body-coupled US stimulation, commonly used for therapeutics or neuromodulation, or as an air-coupled contactless US haptic system, which provides sensory inputs and allows distinct human-computer interaction paradigms. Despite growing interest in pFUS, the underlying working mechanisms remain only partially understood, and many applications are still in their infancy. This review focused on existing applications, working mechanisms, the latest progress, and future directions of pFUS. In terms of therapeutics, large-sample randomized clinical trials in humans are needed to translate these state of art techniques into treatments for specific diseases. The airborne US for human-computer interaction is still in its preliminary stage, but further efforts in task-oriented US applications might provide a promising interaction tool soon.",0
"The glymphatic system is a perivascular fluid transport system for waste clearance. Glymphatic transport is believed to be driven by the perivascular pumping effect created by the pulsation of the arterial wall caused by the cardiac cycle. Ultrasound sonication of circulating microbubbles (MBs) in the cerebral vasculature induces volumetric expansion and contraction of MBs that push and pull on the vessel wall to generate a MB pumping effect. The objective of this study was to evaluate whether glymphatic transport can be mechanically manipulated by focused ultrasound (FUS) sonication of MBs. The glymphatic pathway in intact mouse brains was studied using intranasal administration of fluorescently labeled albumin as fluid tracers, followed by FUS sonication at a deep brain target (thalamus) in the presence of intravenously injected MBs. Intracisternal magna injection, the conventional technique used in studying glymphatic transport, was employed to provide a comparative reference. Three-dimensional confocal microscopy imaging of optically cleared brain tissue revealed that FUS sonication enhanced the transport of fluorescently labeled albumin tracer in the perivascular space (PVS) along microvessels, primarily the arterioles. We also obtained evidence of FUS-enhanced penetration of the albumin tracer from the PVS into the interstitial space. This study revealed that ultrasound combined with circulating MBs could mechanically enhance glymphatic transport in the brain.",0
"BACKGROUND: Focused ultrasound (FUS) is a medical technology that non-invasively stimulates the brain and has been applied in thermal ablation, blood-brain barrier (BBB) opening, and neuromodulation. In recent years, numerous experiences and indications for the use of FUS in clinical and preclinical studies have rapidly expanded. Focused ultrasound-mediated BBB opening induces cognitive enhancement and neurogenesis; however, the underlying mechanisms have not been elucidated. METHODS: Here, we investigate the effects of FUS-mediated BBB opening on hippocampal long-term potentiation (LTP) and cognitive function in a 5xFAD mouse model of Alzheimer's disease (AD). We applied FUS with microbubble to the hippocampus and LTP was measured 6 weeks after BBB opening using FUS. Field recordings were made with a concentric bipolar electrode positioned in the CA1 region using an extracellular glass pipette filled with artificial cerebrospinal fluid. Morris water maze and Y-maze was performed to test cognitive function. RESULTS: Our results demonstrated that FUS-mediated BBB opening has a significant impact on increasing LTP at Schaffer collateral - CA1 synapses and rescues cognitive dysfunction and working memory. These effects persisted for up to 7 weeks post-treatment. Also, FUS-mediated BBB opening in the hippocampus increased PKA phosphorylation. CONCLUSION: Therefore, it could be a promising treatment for neurodegenerative diseases as it remarkably increases LTP, thereby improving working memory.",0
"BACKGROUND: Mechanical waves produced by ultrasound pulses have been shown to activate mechanosensitive ion channels and modulate peripheral nerves. However, while peripheral ultrasound neuromodulation has been demonstrated in vitro and in pre-clinical models, there have been few reports of clinical tests. AIM: We modified a diagnostic imaging system for ultrasound neuromodulation in human subjects. We report the first safety and feasibility outcomes in subjects with type 2 diabetes mellitus (T2D) and discuss these outcomes in relation to previous pre-clinical results. DESIGN: The study was performed as an open label feasibility study to assess the effects of hepatic ultrasound (targeted to the porta hepatis) on glucometabolic parameters in subjects with T2D. Stimulation (pFUS Treatment) was performed for 3 days (i.e., 15-minutes per day), was preceded by a baseline examination, and followed by a two-week observation period. METHODS: Multiple metabolic assays were employed including measures of fasting glucose and insulin, insulin resistance, and glucose metabolism. The safety and tolerability were also assessed by monitoring adverse events, changes in vital signs, electrocardiogram parameters, and clinical laboratory measures. RESULTS AND CONCLUSION: We report post-pFUS trends in several outcomes that were consistent with previous pre-clinical findings. Fasting insulin was lowered, resulting in a reduction of HOMA-IR scores (p-value 0.01; corrected Wilcoxon Signed-Rank Test). Additional safety and exploratory markers demonstrated no device-related adverse impact of pFUS. Our findings demonstrate that pFUS represents a promising new treatment modality that could be used as a non-pharmaceutical adjunct or even alternative to current drug treatments in diabetes.",0
"PURPOSE: To analyze the predictive value of clinical and ultrasound parameters for treatment failure after administration of methotrexate (MTX) in combination with suction curettage (SC) in treatment of cesarean scar pregnancy (CSP) in the early first trimester. METHODS: In this retrospective cohort study, electronic medical records of patients diagnosed with CSP and initially treated between 2015 and 2022 with MTX combined with SC were reviewed and outcome data were collected. RESULTS: 127 patients met inclusion criteria. 25 (19.69%) required additional treatment. Logistic regression analysis indicated that factors independently associated with the need for additional treatment included progesterone level > 25 mIU/mL (OR: 1.97; 95% CI: 0.98-2.87, P = 0.039), abundant blood flow (OR: 5.19; 95% CI: 2.44-16.31, P = 0.011), gestational sac size > 3 cm (OR: 2.54; 95% CI: 1.12-6.87, P = 0.029), and the myometrial thickness between the bladder and gestational sac < 2.5 mm (OR: 3.48; 95% CI: 1.91-6.98, P = 0.015). CONCLUSIONS: Our study identified several factors which increase the need for additional treatment following the initial treatment of CSP with MTX and SC. Alternative therapy should be considered if these factors are present.",0
"Magnetic resonance-guided focused ultrasound (MRgFUS) lesioning of the ventralis intermedius nucleus (VIM) has shown promise in treating drug-refractory essential tremor (ET). It remains unknown whether focal VIM lesions by MRgFUS have broader restorative effects on information flow within the whole-brain network of ET patients. We applied an information-theoretical approach based on intrinsic ignition and the concept of transfer entropy (TE) to assess the spatiotemporal dynamics after VIM-MRgFUS. Eighteen ET patients (mean age 71.44 years) underwent repeated 3T resting-state functional magnetic resonance imaging combined with Clinical Rating Scale for Tremor (CRST) assessments one day before (T0) and one month (T1) and six months (T2) post-MRgFUS, respectively. We observed increased whole brain ignition-driven mean integration (IDMI) at T1 (p < 0.05), along with trend increases at T2. Further, constraining to motor network nodes, we identified significant increases in information-broadcasting (bilateral supplementary motor area (SMA) and left cerebellar lobule III) and information-receiving (right precentral gyrus) at T1. Remarkably, increased information-broadcasting in bilateral SMA was correlated with relative improvement of the CRST in the treated hand. In addition, causal TE-based effective connectivity (EC) at T1 showed an increase from right SMA to left cerebellar lobule crus II and from left cerebellar lobule III to right thalamus. In conclusion, results suggest a change in information transmission capacity in ET after MRgFUS and a shift towards a more integrated functional state with increased levels of global and directional information flow.",0
"BACKGROUND: Low-intensity pulsed ultrasound with concomitant administration of intravenous microbubbles (LIPU-MB) can be used to open the blood-brain barrier. We aimed to assess the safety and pharmacokinetics of LIPU-MB to enhance the delivery of albumin-bound paclitaxel to the peritumoural brain of patients with recurrent glioblastoma. METHODS: We conducted a dose-escalation phase 1 clinical trial in adults (aged ≥18 years) with recurrent glioblastoma, a tumour diameter of 70 mm or smaller, and a Karnofsky performance status of at least 70. A nine-emitter ultrasound device was implanted into a skull window after tumour resection. LIPU-MB with intravenous albumin-bound paclitaxel infusion was done every 3 weeks for up to six cycles. Six dose levels of albumin-bound paclitaxel (40 mg/m2, 80 mg/m2, 135 mg/m2, 175 mg/m2, 215 mg/m2, and 260 mg/m2) were evaluated. The primary endpoint was dose-limiting toxicity occurring during the first cycle of sonication and albumin-bound paclitaxel chemotherapy. Safety was assessed in all treated patients. Analyses were done in the per-protocol population. Blood-brain barrier opening was investigated by MRI before and after sonication. We also did pharmacokinetic analyses of LIPU-MB in a subgroup of patients from the current study and a subgroup of patients who received carboplatin as part of a similar trial (NCT03744026). This study is registered with ClinicalTrials.gov, NCT04528680, and a phase 2 trial is currently open for accrual. FINDINGS: 17 patients (nine men and eight women) were enrolled between Oct 29, 2020, and Feb 21, 2022. As of data cutoff on Sept 6, 2022, median follow-up was 11·89 months (IQR 11·12-12·78). One patient was treated per dose level of albumin-bound paclitaxel for levels 1 to 5 (40-215 mg/m2), and 12 patients were treated at dose level 6 (260 mg/m2). A total of 68 cycles of LIPU-MB-based blood-brain barrier opening were done (median 3 cycles per patient [range 2-6]). At a dose of 260 mg/m2, encephalopathy (grade 3) occurred in one (8%) of 12 patients during the first cycle (considered a dose-limiting toxicity), and in one other patient during the second cycle (grade 2). In both cases, the toxicity resolved and treatment continued at a lower dose of albumin-bound paclitaxel, with a dose of 175 mg/m2 in the case of the grade 3 encephalopathy, and to 215 mg/m2 in the case of the grade 2 encephalopathy. Grade 2 peripheral neuropathy was observed in one patient during the third cycle of 260 mg/m2 albumin-bound paclitaxel. No progressive neurological deficits attributed to LIPU-MB were observed. LIPU-MB-based blood-brain barrier opening was most commonly associated with immediate yet transient grade 1-2 headache (12 [71%] of 17 patients). The most common grade 3-4 treatment-emergent adverse events were neutropenia (eight [47%]), leukopenia (five [29%]), and hypertension (five [29%]). No treatment-related deaths occurred during the study. Imaging analysis showed blood-brain barrier opening in the brain regions targeted by LIPU-MB, which diminished over the first 1 h after sonication. Pharmacokinetic analyses showed that LIPU-MB led to increases in the mean brain parenchymal concentrations of albumin-bound paclitaxel (from 0·037 μM [95% CI 0·022-0·063] in non-sonicated brain to 0·139 μM [0·083-0·232] in sonicated brain [3·7-times increase], p<0·0001) and carboplatin (from 0·991 μM [0·562-1·747] in non-sonicated brain to 5·878 μM [3·462-9·980] μM in sonicated brain [5·9-times increase], p=0·0001). INTERPRETATION: LIPU-MB using a skull-implantable ultrasound device transiently opens the blood-brain barrier allowing for safe, repeated penetration of cytotoxic drugs into the brain. This study has prompted a subsequent phase 2 study combining LIPU-MB with albumin-bound paclitaxel plus carboplatin (NCT04528680), which is ongoing. FUNDING: National Institutes of Health and National Cancer Institute, Moceri Family Foundation, and the Panattoni family.",0
"Glioblastoma (GB) is one of the most aggressive and difficult-to-treat brain tumors, with a poor prognosis and limited treatment options. In recent years, sonodynamic therapy (SDT) and magnetic resonance focused ultrasound (MRgFUS) have emerged as promising approaches for the treatment of GB. SDT uses ultrasound waves in combination with a sonosensitizer to selectively damage cancer cells, while MRgFUS delivers high-intensity ultrasound waves to precisely target tumor tissue and disrupt the blood-brain barrier to enhance drug delivery. In this review, we explore the potential of SDT as a novel therapeutic strategy for GB. We discuss the principles of SDT, its mechanisms of action, and the preclinical and clinical studies that have investigated its use in Gliomas. We also highlight the challenges, the limitations, and the future perspectives of SDT. Overall, SDT and MRgFUS hold promise as novel and potentially complementary treatment modalities for GB. Further research is needed to optimize their parameters and determine their safety and efficacy in humans, but their potential for selective and targeted tumor destruction makes them an exciting area of investigation in the field of brain cancer therapy.",0
"Focused ultrasound is a novel technique for the treatment of aggressive brain tumors that uses both mechanical and thermal mechanisms. This non-invasive technique can allow for both the thermal ablation of inoperable tumors and the delivery of chemotherapy and immunotherapy while minimizing the risk of infection and shortening the time to recovery. With recent advances, focused ultrasound has been increasingly effective for larger tumors without the need for a craniotomy and can be used with minimal surrounding soft tissue damage. Treatment efficacy is dependent on multiple variables, including blood-brain barrier permeability, patient anatomical features, and tumor-specific features. Currently, many clinical trials are currently underway for the treatment of non-neoplastic cranial pathologies and other non-cranial malignancies. In this article, we review the current state of surgical management of brain tumors using focused ultrasound.",0
"Whilst sonothrombolysis is a promising and noninvasive ultrasound technique for treating blood clots, bleeding caused by thrombolytic agents used for dissolving clots and potential obstruction of blood flow by detached clots (i.e., embolus) are the major limitations of the current approach. In the present study, a new sonothrombolysis method is proposed for treating embolus without the use of thrombolytic drugs. Our proposed method involves (a) generating a spatially localised acoustic radiation force in a blood vessel against the blood flow to trap moving blood clots (i.e., generation of an acoustic net), (b) producing acoustic cavitation to mechanically destroy the trapped embolus, and (c) acoustically monitoring the trapping and mechanical fractionation processes. Three different ultrasound transducers with different purposes were employed in the proposed method: (1) 1-MHz dual focused ultrasound (dFUS) transducers for capturing moving blood clots, (2) a 2-MHz High Intensity Focused Ultrasound (HIFU) source for fractionating blood clots and (3) a passive acoustic emission detector with broad bandwidth (10 kHz to 20 MHz) for receiving and analysing acoustic waves scattered from a trapped embolus and acoustic cavitation. To demonstrate the feasibility of the proposed method, in vitro experiments with an optically transparent blood vessel-mimicking phantom filled with a blood mimicking fluid and a blood clot (1.2 to 5 mm in diameter) were performed with varying the dFUS and HIFU exposure conditions under various flow conditions (from 1.77 to 6.19 cm/s). A high-speed camera was used to observe the production of acoustic fields, acoustic cavitation formation and blood clot fragmentation within a blood vessel by the proposed method. Numerical simulations of acoustic and temperature fields generated under a given exposure condition were also conducted to further interpret experimental results on the proposed sonothrombolysis. Our results clearly showed that fringe pattern-like acoustic pressure fields (fringe width of 1 mm) produced in a blood vessel by the dFUS captured an embolus (1.2 to 5 mm in diameter) at the flow velocity up to 6.19 cm/s. This was likely to be due to the greater magnitude of the dFUS-induced acoustic radiation force exerted on an embolus in the opposite direction to the flow in a blood vessel than that of the drag force produced by the flow. The acoustically trapped embolus was then mechanically destructed into small pieces of debris (18 to 60 μm sized residual fragments) by the HIFU-induced strong cavitation without damaging the blood vessel walls. We also observed that acoustic emissions emitted from a blood clot captured by the dFUS and cavitation produced by the HIFU were clearly distinguished in the frequency domain. Taken together, these results can suggest that our proposed sonothrombolysis method could be used as a promising tool for treating thrombosis and embolism through capturing and destroying blood clots effectively.",0
"OBJECTIVE: In this study, we aimed to investigate the sustainable antihypertensive effects and protection against target organ damage caused by low-intensity focused ultrasound (LIFU) stimulation and the underlying mechanism in spontaneously hypertensive rats (SHRs) model. METHODS AND RESULTS: SHRs were treated with ultrasound stimulation of the ventrolateral periaqueductal gray (VlPAG) for 20 min every day for 2 months. Systolic blood pressure (SBP) was compared among normotensive Wistar-Kyoto rats, SHR control group, SHR Sham group, and SHR LIFU stimulation group. Cardiac ultrasound imaging and hematoxylin-eosin and Masson staining of the heart and kidney were performed to assess target organ damage. The c-fos immunofluorescence analysis and plasma levels of angiotensin II, aldosterone, hydrocortisone, and endothelin-1 were measured to investigate the neurohumoral and organ systems involved. We found that SBP was reduced from 172 ± 4.2 mmHg to 141 ± 2.1 mmHg after 1 month of LIFU stimulation, P  < 0.01. The next month of treatment can maintain the rat's blood pressure at 146 ± 4.2 mmHg at the end of the experiment. LIFU stimulation reverses left ventricular hypertrophy and improves heart and kidney function. Furthermore, LIFU stimulation enhanced the neural activity from the VLPAG to the caudal ventrolateral medulla and reduced the plasma levels of ANGII and Aldo. CONCLUSION: We concluded that LIFU stimulation has a sustainable antihypertensive effect and protects against target organ damage by activating antihypertensive neural pathways from VLPAG to the caudal ventrolateral medulla and further inhibiting the renin-angiotensin system (RAS) activity, thereby supporting a novel and noninvasive alternative therapy to treat hypertension.",0
"BACKGROUND: Pancreatic cancer is regarded as one of the most lethal types of tumor in the world, and optional way to treat the tumor are urgently needed. Cancer stem cells (CSCs) play a key role in the occurrence and development of pancreatic tumors. CD133 is a specific antigen for targeting the pancreatic CSCs subpopulation. Previous studies have shown that CSC-targeted therapy is effective in inhibiting tumorigenesis and transmission. However, CD133 targeted therapy combined with HIFU for pancreatic cancer is absent. PURPOSE: To improve therapeutic efficiency and minimize side effects, we carry a potent combination of CSCs antibody with synergist by an effective and visualized delivery nanocarrier to pancreatic cancer. MATERIALS AND METHODS: Multifunctional CD133-targeted nanovesicles (CD133-grafted Cy5.5/PFOB@P-HVs) with encapsulated perfluorooctyl bromide (PFOB) in a 3-mercaptopropyltrimethoxysilane (MPTMS) shell modified with poly ethylene glycol (PEG) and superficially modified with CD133 and Cy 5.5 were constructed following the prescribed order. The nanovesicles were characterized for the biological and chemical characteristics feature. We explored the specific targeting capacity in vitro and the therapeutic effect in vivo. RESULTS: The in vitro targeting experiment and in vivo FL and ultrasonic experiments showed the aggregation of CD133-grafted Cy5.5/PFOB@P-HVs around CSCs. In vivo FL imaging experiments demonstrated that the nanovesicles assemble for the highest concentration in the tumor at 24 h after administration. Under HIFU irradiation, the synergistic efficacy of the combination of the CD133-targeting carrier and HIFU for tumor treatment was obvious. CONCLUSION: CD133-grafted Cy5.5/PFOB@P-HVs combined with HIFU irradiation could enhance the tumor treatment effect not only by improving the delivery of nanovesicles but also by enhancing the HIFU thermal and mechanical effects in the tumor microenvironment, which is a highly effective targeted therapy for treating pancreatic cancer.",0
"The therapeutic potential of many gene therapies is limited by their inability to cross the blood brain barrier (BBB). While intranasal administration of plasmid DNA nanoparticles (NPs) offers a non-invasive approach to bypass the BBB, it is not targeted to disease-relevant brain regions. Here, our goal was to determine whether focused ultrasound (FUS) can enrich intranasal delivery of our plasmid DNA NPs to target deeper brain regions, in this case the regions most affected in Parkinson's disease. Combining FUS with intranasal administration resulted in enhanced delivery of DNA NPs to the rodent brain, by recruitment and transfection of microglia. FUS increased transgene expression by over 3-fold after intranasal administration compared to intravenous administration. Additionally, FUS with intranasal delivery increased transgene expression in the sonicated hemisphere by over 80%, altered cellular transfection patterns at the sonication sites, and improved penetration of plasmid NPs into the brain parenchyma (with a 1-fold and 3-fold increase in proximity of transgene expression to neurons in the forebrain and midbrain respectively, and a 40% increase in proximity of transgene expression to dopaminergic neurons in the substantia nigra). These results provide evidence in support of using FUS to improve transgene expression after intranasal delivery of non-viral gene therapies.",0
