abstract,fus_related
"OBJECTIVES: MR imaging-guided focused ultrasound surgery (MRgFUS) is an emerging non-invasive treatment. It is helpful in investigating the mid-term grading efficacy and safety of MRgFUS, and possible risk factors in participants with painful bone metastases. METHODS: This four-center prospective study enrolled 96 participants between June 2016 and May 2019 with painful bone metastases. The Numerical Rating Scale (NRS), Brief Pain Inventory-Quality of Life (BPI-QoL) score, morphine equivalent daily dose (MEDD), and the adverse events (AEs) were recorded before and at 1 week, 1 month, 2 months, and 3 months after MRgFUS. The repeated ANOVA tests were used to analyze the change in NRS and BPI-QoL, and logistic regression analysis was used to analyze the possible risk factors. RESULTS: A total of 82 participants completed the 3-month follow-up period. And 16 (19.5%) participants were complete responders (CR), 46 (56.1%) participants were effective responders (ER), and the other 20 (24.4%) participants were non-responders (NR). The NRS (2.67 ± 2.47 at 3 months compared to 6.38 ± 1.70 before treatment) and BPI-QoL score (3.11 ± 2.51 at 3 months compared to 5.40 ± 1.85 before treatment) significantly decreased after the treatment at all time points (p < 0.001). Eleven adverse events were recorded and they were all cured within 1 to 52 days after treatment. The non-perfused volume (NPV) ratio (p = 0.001) and the bone metastases lesion type (p = 0.025) were the key risk factors. CONCLUSIONS: MRgFUS can be used as a non-invasive, effective, and safe modality to treat painful bone metastases. NPV ratio and the lesion type may be used as affecting factors to predict the mid-term efficacy of MRgFUS. KEY POINTS: • MRgFUS can be considered a non-invasive, effective, and safe modality to treat painful bone metastases. • The NRS and BPI-QoL score at 1 week, 1 month, 2 months, and 3 months all decreased significantly (p < 0.001) after receiving MRgFUS. Among 82 participants, 16 (19.5%) were complete responders, 46 (56.1%) were effective responders, and the other 20 (24.4%) were non-responders. • According to logistic regression analysis, non-perfused volume ratio and the bone metastases lesion type were the affecting factors to predict the mid-term efficacy of MRgFUS. The adjusted OR of non-perfused volume ratio was 0.86 (p = 0.001), and osteoblastic lesion type was 0.06 (p = 0.025).",1
"Background Recent consensus statements and clinical trials have assessed the value of MRI-guided focused ultrasound surgery for pain palliation of bone metastases; however, a comparison with external beam radiation therapy (EBRT) has not been performed. Purpose To compare safety and effectiveness data of MRI-guided focused ultrasound and EBRT in the treatment of bone metastases. Materials and Methods Participants with painful bone metastases, excluding skull and vertebral bodies, were enrolled in a prospective open-label nonrandomized phase II study between January 2017 and May 2019 and underwent either MRI-guided focused ultrasound or EBRT. The primary end point was the overall response rate at 1-month following treatment, assessed via the numeric rating scale (NRS) for pain (0-10 scale, with zero meaning ""no pain"" and 10 meaning ""the worst pain imaginable""). Secondary end points were improvements at 12-month follow-up in NRS and quality of life (QoL) measures, including the Brief Pain Inventory (BPI), QoL-Questionnaire Cancer-15 Palliative Care (QLQ-C15-PAL), and QoL-Questionnaire Bone Metastases-22 (QLQ-BM22) and analysis of adverse events. Statistical analyses, including linear regression, χ2 test, and Student t test followed the per-protocol principle. Results Among 198 participants, 100 underwent MRI-guided focused ultrasound (mean age, 63 years ± 13 [SD]; 51 women), and 98 underwent EBRT (mean age, 65 years ± 14; 52 women). The overall response rates at 1-month follow-up were 91% (91 of 100) and 67% (66 of 98), respectively, in the focused ultrasound and EBRT arms (P < .001), and complete response rates were 43% (43 of 100) and 16% (16 of 98) (P < .001). The mean baseline NRS score was 7.0 ± 2.1 for focused ultrasound and 6.6 ± 2.4 for EBRT (P = .16); at 1-month follow-up, they were reduced to 3.2 ± 0.3 and 5.1 ± 0.3 (P < .001), respectively. QLQ-C15-PAL for physical function (P = .002), appetite (P < .001), nausea and vomiting (P < .001), dyspnea (P < .001), and QoL (P < .001) scores were lower in the focused ultrasound group. The overall adverse event rates were 15% (15 of 100) after focused ultrasound and 24% (24 of 98) after EBRT. Conclusion MRI-guided focused ultrasound surgery and external beam radiation therapy showed similar improvements in pain palliation and quality of life, with low adverse event rates. © RSNA, 2023 Supplemental material is available for this article. See also the editorial by Kelekis in this issue.",1
"Magnetic resonance imaging-guided high-intensity focused ultrasound (MR-HIFU) is an innovative treatment for patients with painful bone metastases. The adoption of MR-HIFU will be influenced by several factors beyond its effectiveness. To identify contextual factors affecting the adoption of MR-HIFU, we conducted a group concept mapping (GCM) study in four European countries. The GCM was conducted in two phases. First, the participants brainstormed statements guided by the focus prompt ""One factor that may influence the uptake of MR-HIFU in clinical practice is..."". Second, the participants sorted statements into categories and rated the statements according to their importance and changeability. To generate a concept map, multidimensional scaling and cluster analysis were conducted, and average ratings for each (cluster of) factors were calculated. Forty-five participants contributed to phase I and/or II (56% overall participation rate). The resulting concept map comprises 49 factors, organized in 12 clusters: ""competitive treatments"", ""physicians' attitudes"", ""alignment of resources"", ""logistics and workflow"", ""technical disadvantages"", ""radiotherapy as first-line therapy"", ""aggregating knowledge and improving awareness"", ""clinical effectiveness"", ""patients' preferences"", ""reimbursement"", ""cost-effectiveness"" and ""hospital costs"". The factors identified echo those from the literature, but their relevance and interrelationship are case-specific. Besides evidence on clinical effectiveness, contextual factors from 10 other clusters should be addressed to support adoption of MR-HIFU.",1
"The aim of this study was to ascertain the safety of high-intensity focused ultrasound (HIFU) for high-grade cervical intraepithelial neoplasia grade 2/3 (CIN 2/3) in patients with fertility requirements. This was a prospective one-arm study. Consecutive CIN 2/3 patients diagnosed with histopathology were screened, enrolled and treated from September 2019 to September 2020 in the Affiliated Hospital of North Sichuan Medical College. All patients were treated with a combination of HIFU and antiviral treatment with REBACIN. The scheduled follow-up visits were 1 week, 1 mo, 3 mo, 6 mo and 12 mo after surgery. The primary outcomes included cure and human papillomavirus clearance rates. We screened 287 consecutive CIN 2/3 patients in our hospital, 29 of whom were enrolled and treated in this study. The cure rate reached 82.8% at 7 mo after treatment and 96.6% within 1 y. The HPV-negative rate reached 72.4% (21/29) around 6 mo after treatment, with mild side effects during and after the procedure. Our study suggests that in CIN 2/3 study participants with fertility requirements, HIFU + REBACIN therapy is a safe and effective therapeutic option with a high cure rate, HPV clearance and few side effects.",1
"BACKGROUND: In this study, the changes of vaginal microbiome after focused ultrasound (FU) treatment were evaluated to explore the possible mechanism of FU in the treatment of high-risk human papillomavirus (HR-HPV) infection. METHODS: This study was nested in the FU arm of a prospective cohort study. A total of 37 patients diagnosed with HR-HPV infection-related cervical low-grade squamous intraepithelial lesion (LSIL) who met the inclusion criteria were enrolled in this study from October 2020 to November 2021, and these patients were treated with FU. We used 16S ribosomal RNA (16S rRNA) gene amplicon sequencing to profile the vaginal microbiota composition of patients before and 3 months after FU treatment. RESULTS: After FU treatment, HR-HPV was cleared in 24 patients, with a clearance rate of 75.0% (24/32). Lactobacillus iners was the predominant species among all samples. No significant difference was found in alpha-diversity index before and 3 months after FU treatment (P > 0.05), but the rarefaction curves showed that the vaginal microbial diversity before FU treatment was higher than that after FU treatment. Linear discriminant analysis (LDA) effect size (LEfSe) showed that Bifidobacterium contributed the most to the difference between the two groups at the genus level, and the abundance after FU treatment was significantly higher than that before treatment (P = 0.000). CONCLUSIONS: The decrease of vaginal microbial diversity may be related to the clearance of HR-HPV infection, and FU treatment contributed to the decrease of vaginal microbial diversity. Increased Bifidobacterium abundance in the vaginal microbiome may be associated with clearance of HR-HPV infection, and FU treatment may contribute to the increase in Bifidobacterium abundance. TRIAL REGISTRATION NUMBER:  This study was registered in the Chinese Clinical Trial Registry on 23/11/2020 (ChiCTR2000040162).",1
"Diffuse intrinsic pontine gliomas (DIPG) are high grade glioma (HGG) that occur primarily in children, and represent a leading cause of death in pediatric patients with brain tumors with a median overall survival of only 8-11 months. While these lesions were previously thought to behave similarly to adult HGG, emerging data have demonstrated that DIPG are a biologically distinct entity from adult HGG frequently driven by mutations in the histone genes H3.3 and H3.1 not found in adult glioma. While biopsy of DIPG was historically felt to confer unacceptable risk of morbidity and mortality, multiple studies have demonstrated that stereotactic biopsy of DIPG is safe, allowing not only for improved understanding of DIPG but also forming the basis for protocols for personalized medicine in DIPG. However, current options for personalized medicine in DIPG are limited by the lack of efficacious targeted therapies for the mutations commonly found in DIPG. Multiple treatment modalities including targeted therapies, immunotherapy, convection enhanced delivery (CED), and focused ultrasound, are in various stages of investigation.",1
"Diffuse Intrinsic Pontine Glioma (DIPG), now known as Diffuse Midline Glioma (DMG) is a devastating pediatric brain tumor with limited treatment options and a very poor prognosis. Despite more than 250 clinical trials aimed to treat children diagnosed with DMG, no curative therapies currently exist for this patient population. A major obstacle has been the intact blood brain barrier (BBB) which prevents most therapeutics from crossing into the tumor bed. Focused Ultrasound (FUS) is an emerging, noninvasive medical technology which has been shown in both preclinical and clinical research to disrupt the blood brain barrier safely and temporarily. FUS blood brain barrier opening has been studied in combination with chemotherapies in preclinical DMG models, and this technology is now being investigated in clinical trials for the treatment of pediatric brain tumors. Focused ultrasound has additional mechanisms of action, including sonodynamic therapy and radiation sensitization, that hold promise as future DMG therapies as well. This paper, largely based off the proceedings from a workshop held by the Focused Ultrasound Foundation in October of 2021, summarizes the current state of the field of focused ultrasound for DIPG/DMG, including preclinical, technical, and clinical summaries in addition to recommended next steps for continued advancement of the game changing technology of Focused Ultrasound.",1
"INTRODUCTION: Essential tremor (ET) is one of the most prevalent movement disorders in adults and may be highly disabling for some. Magnetic resonance image-guided high-intensity focused ultrasound (MRIgFUS) has been shown to control tremor efficaciously and with acceptable risk. To date, paresthesia and ataxia are the most common adverse effects (AE). Nevertheless, the impact of MRIgFUS thalamotomy on balance is not well established. METHODS: Thirty-two patients underwent MRIgFUS for ET and completed 6 months of follow-up. Tremor severity and functional disability were assessed using the Essential Tremor Rating Scale and the Quality of Life in Essential Tremor Questionnaire. The Berg Balance Scale (BBS) was applied to objectively measure balance status. RESULTS: All treatments were successful. The sonication target was 1-2 mm above the depth of the intercommissural line. Procedures lasted less the 2 h, with an average of 8 sonications per patient. Twenty-four patients were included in the tremor analysis. The hand tremor score was improved by 76% after 6 months of follow-up and 87% of patients self-reported marked improvement (≥75%). Disability scores showed marked improvement (78%), leading to a significant improvement in quality of life. At the final follow-up, 48% of the patients reported no side effects. When present, AE were generally transient and were considered mild in 96% of affected patients. Paresthesia and subjective feeling of unsteadiness were the most common persistent complaints (23% and 20%, respectively). Regarding objective ataxia, BBS scores remained stable throughout follow-up for most patients. Only 2 patients suffered a mild worsening of balance although no patients experienced moderate or severe ataxia. CONCLUSIONS: Subjective feeling of unsteadiness is one of the most frequent AE after MRIgFUS, although objective ataxia is infrequent and mild. Selecting the most appropriate lesion location and procedural parameters should increase treatment benefits while reducing side effects.",1
"OBJECTIVE: One of the key metrics that is used to predict the likelihood of success of MR-guided focused ultrasound (MRgFUS) thalamotomy is the overall calvarial skull density ratio (SDR). However, this measure does not fully predict the sonication parameters that would be required or the technical success rates. The authors aimed to assess other skull characteristics that may also contribute to technical success. METHODS: The authors retrospectively studied consecutive patients with essential tremor who were treated by MRgFUS at their center between 2017 and 2021. They evaluated the correlation between the different treatment parameters, particularly maximum power and energy delivered, with a range of patients' skull metrics and demographics. Machine learning algorithms were applied to investigate whether sonication parameters could be predicted from skull density metrics alone and whether including combined local transducer SDRs with overall calvarial SDR would increase model accuracy. RESULTS: A total of 62 patients were included in the study. The mean age was 77.1 (SD 9.2) years, and 78% of treatments (49/63) were performed in males. The mean SDR was 0.51 (SD 0.10). Among the evaluated metrics, SDR had the highest correlation with the maximum power used in treatment (ρ = -0.626, p < 0.001; proportion of local SDR values ≤ 0.8 group also had ρ = +0.626, p < 0.001) and maximum energy delivered (ρ = -0.680, p < 0.001). Machine learning algorithms achieved a moderate ability to predict maximum power and energy required from the local and overall SDRs (accuracy of approximately 80% for maximum power and approximately 55% for maximum energy), and high ability to predict average maximum temperature reached from the local and overall SDRs (approximately 95% accuracy). CONCLUSIONS: The authors compared a number of skull metrics against SDR and showed that SDR was one of the best indicators of treatment parameters when used alone. In addition, a number of other machine learning algorithms are proposed that may be explored to improve its accuracy when additional data are obtained. Additional metrics related to eventual sonication parameters should also be identified and explored.",1
"INTRODUCTION: Magnetic resonance-guided focused ultrasound (MRgFUS) thalamotomy is an innovative method for the unilateral treatment of essential tremor (ET) and Parkinson's disease (PD) related tremor. Our aim was to assess cognitive changes following MRgFUS thalamotomy to better investigate its safety profile. METHODS: We prospectively investigated the cognitive and neurobehavioral profile of patients consecutively undergoing MRgFUS within a 2-year period. Patients had a comprehensive clinical and neuropsychological assessment before and six months after MRgFUS thalamotomy. RESULTS: The final sample consisted of 40 patients (males 38; mean age±SD 67.7 ± 10.7; mean disease duration±SD 9.3 ± 5.6; ET 22, PD 18 patients). For the whole sample, improvements were detected in tremor (Fahn-Tolosa-Marin Clinical Rating Scale for tremor 35.79 ± 14.39 vs 23.03 ± 10.95; p < 0.001), anxiety feelings (Hamilton Anxiety rating scale 5.36 ± 3.80 vs 2.54 ± 3.28, p < 0.001), in the overall cognitive status (MMSE 25.93 ± 3.76 vs 27.54 ± 2.46, p 0.003; MOCA 22.80 ± 4.08 vs 24.48 ± 3.13, p < 0.001), and in quality of life (Quality of life in Essential Tremor Questionnaire 36.14 ± 12.91 vs 5.14 ± 6.90, p < 0.001 and PD Questionnaire-8 5.61 ± 4.65 vs 1.39 ± 2.33, p 0.001). No changes were detected in frontal and executive functions, verbal fluency and memory, abstract reasoning and problem-solving abilities. CONCLUSION: Our study moves a step forward in establishing the cognitive sequelae of MRgFUS thalamotomy and in endorsing effectiveness and safety.",1
"An orthotopically allografted mouse GL26 glioma model (Ccr2RFP/wt-Cx3cr1GFP/wt) was used to evaluate the effect of transient, focal opening of the blood-brain barrier (BBB) on the composition of tumor-associated macrophages and microglia (TAMs). BBB opening was induced by magnetic resonance imaging (MRI)-guided focused ultrasound (MRgFUS) combined with microbubbles. CX3CR1-GFP cells and CCR2-RFP cells in brain tumors were quantified in microscopic images. Tumors in animals treated with a single session of MRgFUS did not exhibit significant changes in cell numbers when compared with tumors in animals not receiving FUS. However, tumors that received two or three sessions of MRgFUS had significantly increased amounts of both CX3CR1-GFP and CCR2-RFP cells. The effect of MRgFUS on immune cell composition was also characterized and quantified using flow cytometry. Glioma implantation resulted in increased amounts of lymphocytes, monocytes and neutrophils in the brain parenchyma. Tumors administered MRgFUS exhibited increased numbers of monocytes and monocyte-derived TAMs. In addition, MRgFUS-treated tumors exhibited more CD80+ cells in monocytes and microglia. In summary, transient, focal opening of the BBB using MRgFUS combined with microbubbles can activate the homing and differentiation of monocytes and induce a shift toward a more pro-inflammatory status of the immune environment in glioblastoma.",1
"OBJECTIVES: This study aims to determine the effect of low-intensity focused ultrasound (LIFU) in ischemic heart failure (IHF) and explore the potential neuroimmune mechanism. METHODS: Sprague-Dawley rats were subjected to ultrasound (US) with specific parameters, and electrocardiograms were recorded to analyze the effect of LIFU and/or vagal denervation on heart rate. Thereafter, myocardial infarction (MI) was induced by left anterior artery ligation, and LIFU was performed three times a day for 25 days after MI. Echocardiography, Masson staining, and ELISA were used to evaluate the effect of LIFU on the structure and function of the heart. Finally, ELISA, flow cytometry, qRT-PCR, and Western blot analysis were performed to determine the effect of LIFU on the inflammation and the expression of the cholinergic anti-inflammatory pathway (CAP)-related mediators. RESULTS: LIFU reduced heart rate in rats (control vs LIFU, P < .01), and vagotomy (VT) eliminated this effect of LIFU on heart rate (VT vs LIFU + VT, P > .01). LIFU-ameliorated IHF in terms of cardiac structure and function (MI vs MI + LIFU, P < .01), but VT abrogated the beneficial effect of LIFU (MI + VT vs MI + LIFU + VT, P > .01). After the treatment of LIFU, decreased levels of inflammatory cytokines, increased proportion of anti-inflammatory macrophages, and increased expression of CAP-related mediators (MI vs MI + LIFU, P < .01). CONCLUSIONS: LIFU ameliorates IHF whereas the CAP plays a promising role. LIFU has the potential to be a novel nonpharmacological and noninvasive therapy for the treatment of coronary artery disease and other cardiovascular diseases.",1
"OBJECTIVE: This study aimed to compare the efficacy and safety of focused ultrasound (FU) at different focal depths in treating vulvar lichen sclerosus (VLS). METHODS: A retrospective study was conducted on 84 patients with VLS. Among them, 43 cases were treated with FU at a focal depth of 2.5 mm and 41 cases at a focal depth of 4.0 mm. Therapeutic time, treatment energy, postoperative efficacy, complications and recurrence rates were compared. RESULTS: No statistically substantially differences in age, disease course, history of immune system diseases, lesion size and severity of symptoms were found between the two groups. All patients successfully received FU therapy. No significant difference in curative rate was observed between the two groups at 3, 6 and 12 months after FU therapy. At 12 months after FU therapy, the recurrence rate of the experimental group (FU treatment at 2.5 mm focal depth) was lower than the control group (FU treatment at 4.0 mm focal depth) (7.0% vs 24.4%, p = 0.027). The experimental group was treated for a shorter period of time [22.69 ± 0.64 (min) vs 24.93 ± 0.72(min), p = 0.022] and at a lower dose[5,026.05 ± 148.00(J) vs 5,484.26 ± 160.60(J) p = 0.039]. CONCLUSION: Compared with that at the routine focal depth (4.0 mm), FU therapy at a low treatment depth (2.5 mm) can achieve a similar therapeutic effect but lower recurrence rate, therapeutic time and treatment energy. This work provides insight into the optimization of clinical protocols.",1
"OBJECTIVE: To compare the acute and chronic safety and treatment effects of non-invasive hepatic histotripsy vs. percutaneous microwave (MW) ablation in a healthy porcine model. METHODS: This was a dual-arm study in which each animal (n = 14) received either a single hepatic microwave (n = 6) or histotripsy (n = 6 single treatment; n = 2 double treatment) under ultrasound guidance. The goal was to create 2.5-3.0 cm short-axis treatments in similar locations across modalities. Animals were survived for 1 month with contrast-enhanced CT imaging on days 0, 2, 7, 14, and 28. On day 28, necropsy and histopathology were performed. RESULTS: All procedures were well-tolerated. MW ablation zones were longer and more oblong, but equivalent in the short axes to histotripsy zones on immediate post-procedure CT (p < 0.001 and p = 0.45, respectively). Overall, MW volumes were larger (21.4 cm3 vs. 13.4 cm3; p = 0.001) and histotripsy treatment zones were more spherical (p = 0.007). Histotripsy zones were close to the prescribed size (p < 0.001). Over the study period, histotripsy treatment zones decreased in volume while microwave ablation zones slightly increased (-83% vs. +17%, p = 0.001). There were several imaging-only findings: Branch portal vein thrombus with both histotripsy (7/8) and MW (6/6), hematoma in 2/6 MW only, and a gallbladder injury in 1/6 MW animals. The ablation zones demonstrated complete cellular destruction for both modalities. CONCLUSION: Histotripsy was associated with more spherical treatments, fewer biliary complications, and greater treatment zone involution. Hepatic MW and histotripsy treatment in a normal porcine model appear at least equally effective for creating treatment zones with a similar safety profile. KEY POINTS: • Microwave ablation and histotripsy for liver treatment in a healthy porcine model yield equivalent procedural tolerance and cellular destruction. • Histotripsy was associated with more spherical treatments, fewer biliary complications, and greater treatment zone involution over the 28-day follow-up period. • These findings confirm the safety and efficacy of hepatic histotripsy and support the pursuit of clinical trials to further evaluate the translatability of these results.",1
"A toroidal high-intensity focused ultrasound (HIFU) transducer was used to non-invasively treat liver tissues in vivo in a pig model. The transducer was divided into 32 concentric rings with equal surface areas operating at 2.5 MHz. First, attenuation of skin, fat, muscle and liver tissues was measured in fresh animal samples to adjust the energy delivered to the focal zone. Then, 8 animals were included in the present protocol and placed in a dorsal decubitus proclive position at an angle of 15°. The device was held by hand, and sonications were performed during apnea. Two thermal HIFU lesions were created in 40 s in each animal. The average abdominal wall thickness was 14.8 ± 1.3 mm (12.5-17.6 mm). The longest and shortest axes of the HIFU ablations were 20.9 ± 6.3 mm (14.0-33.7 mm) and 14.2 ± 5.5 mm (7.0-22.0 mm), respectively. All HIFU lesions were visible on sonograms. The correlation between the dimensions of the HIFU lesions observed on sonograms and those obtained during gross examination was r = 0.84. Creating large and fast ablations with reliable ultrasound imaging guidance in the liver using this handheld device may represent a new therapeutic option for patients with liver tumors.",1
"PURPOSE: This study was designed to evaluate the feasibility and safety of histotripsy subcutaneous (SQ) fat treatment in an in-vivo porcine model, and evaluate evolution of the treated volume on MRI and pathology. METHODS/MATERIALS: 10 histotripsy SQ fat treatments were completed in 5 swine, divided into four groups based on pre-determined survival: day 0 (n = 4), day 7 (n = 2), day 28 (n = 2), and day 56 (n = 2). A 4.0 × 4.0x2.0 cm ovoid treatment was created in the fat pad of the posterior thorax. MRI of survived animals were obtained on day 7 (n = 6), day 28 (n = 4), and day 56 (n = 2), and reviewed for size and imaging characteristics. Technical success was defined as the creation of a treatment zone in the targeted SQ fat. Skin firmness and indentation were qualitatively scored. RESULTS: Histotripsy had a 100% (10/10) technical success for creation of SQ fat treatments. Mean treatment time was 35.5 min (range 35-36.5). The volume of treated SQ fat demonstrated 92% volume reduction over the study. Day 0 gross pathology treatment had a mean volume of 12.6 cm3 (± 2.1) (prescribed volume of 16.7 cm3), which decreased to 8.3 cm3 (± 2.8) by day 7 (34% overall decrease), 3.0 cm3 (± 0.5) by day 28 (76% overall decrease), and 1.0 cm3 (± 1.2) by day 56 (92% overall decrease). Mean firmness and indentation scores showed no change from baseline at all time points, with no overlying skin injury. CONCLUSION: Histotripsy safely and effectively treated SQ fat of an in-vivo porcine model, with volume reduction over time.",1
"INTRODUCTION: This study aimed to investigate the effect of fat-layer thickness and focal depth on the pressure and temperature distribution of tissue. METHODS: Computer simulations were performed for the skin-fat layer models during high-intensity focused ultrasound (HIFU) treatment. The acoustic pressure field was calculated using the nonlinear Westervelt equation and coupled with the Pennes bioheat transfer equation to obtain the temperature distribution. To investigate the effect of the thickness of the fat layer on pressure and thermal distributions, the thickness of the fat layer behind the focal point (z = 13.5 mm) changed from 8 to 24 mm by 2 mm step. The pressure and temperature distribution spectra were extracted. RESULTS: The simulated results were validated using the experimental results with a 98% correlation coefficient (p < 0.05). There was a significant difference between the pressure amplitude and temperature distribution for the 8-14 mm thickness of the fat layer (p < 0.05). By changing the focal point from 11.5 to 13.5 mm, the maximum acoustic pressure at the focal point increased 66%, and the maximum temperature was 56%, respectively. CONCLUSION: Considering the specific treatment plan for each patient, according to the skin and fat layer thicknesses, can help prevent side effects and optimize the treatment process of HIFU.",1
"Bilateral thermal capsulotomy with magnetic resonance-guided focused ultrasound (MRgFUS-capsulotomy) is a promising treatment option for treatment-refractory obsessive-compulsive disorder (OCD). Herein, we investigated the effects of bilateral thermal capsulotomy with MRgFUS on neural oscillations in treatment-refractory OCD patients. Eight patients underwent resting-state MEG with repeated recordings before and 1 and 6 months after MRgFUS-capsulotomy, and the oscillatory power and phase coherence over the entire cortical sensor area were measured. After MRgFUS-capsulotomy, the high beta band power in the fronto-central and temporal areas decreased at 1 month and remained stable for 6 months. Cortical connectivity of the high beta band gradually decreased over the entire cortical area during the following 6 months. At 1 month, improvement in anxiety and depression symptoms was significantly correlated with changes in high beta band power in both the frontotemporal and temporal areas. The treatment effect of MRgFUS-capsulotomy may be attributed to the cortical high beta band. Our results provide an advanced understanding of the neural mechanisms underlying MRgFUS-capsulotomy and other neuromodulatory interventions for treatment-refractory OCD.",1
"OBJECTIVES: This retrospective study was conducted to assess the efficacy and safety of high intensity focused ultrasound (HIFU) in combination with chemotherapy compared with chemotherapy alone in treating patients with unresectable locally advanced pancreatic cancer (LAPC). METHODS: The data of unresectable LAPC patients who received chemotherapy with or without HIFU ablation were retrieved retrospectively. The overall survival (OS), objective response rate (ORR), cancer antigen 19-9 response rate, and safety were compared between these two groups before and after propensity score matching (PSM). RESULTS: Overall, 254 patients with LAPC were included, of whom 92 underwent HIFU ablation. After PSM to control for potential biases, HIFU was associated with improved OS (12.8 versus 12.2 months, log-rank P = .046), as compared to patients without HIFU ablation. Patients with numeric rating scale (NRS) less than 4, and receiving HIFU ablation were significantly associated with improved OS (adjusted hazard ratio [aHR] = 0.365 [95% confidence interval (CI) = 0.148-0.655], P = .002; aHR = 0.490 [95% CI = 0.250-0.961], P = .038; respectively) by multivariate analyses with the adjustment of age, NRS, and tumor size. ORR was also observed to be higher in HIFU group of 30.0% than in the chemotherapy group of 13.3% (P = .039). No severe adverse events of special interest or HIFU-caused deaths were observed. CONCLUSIONS: Patients with unresectable LAPC who received gemcitabine-based chemotherapy might benefit from additional HIFU ablation.",1
"Motor fluctuations (MF) are deemed by patients with Parkinson's disease (PD) as the most troublesome disease feature resulting from the increasing impairment in responsiveness to dopaminergic drug treatments. MF are characterized by the loss of a stable response to levodopa over the nychthemeron with the reappearance of motor (and non-motor) parkinsonian clinical signs at various moments during the day and night. They normally appear after a few years of levodopa treatment and with a variable, though overall increasing severity, over the disease course. The armamentarium of first-line treatment options has widened in the last decade with new once-a-daily compounds, including a catechol O-methyltransferase inhibitor - Opicapone-, two MAO-B inhibitors plus channel blocker - Zonisamide and Safinamide and one amantadine extended-release formulation - ADS5012. In addition to apomorphine injection or oral levodopa dispersible tablets, which have been available for a long time, new on-demand therapies such as apomorphine sublingual or levodopa inhaled formulations have recently shown efficacy as rescue therapies for Off-time treatment. When the management of MF becomes difficult in spite of oral/on-demand options, more complex therapies should be considered, including surgical, i.e. deep brain stimulation, or device-aided therapies with pump systems delivering continuous subcutaneous or intestinal levodopa or subcutaneous apomorphine formulation. Older and less commonly used ablative techniques (radiofrequency pallidotomy) may also be effective while there is still scarce data regarding Off-time reduction using a new lesional approach, i.e. magnetic resonance-guided focused ultrasound. The choice between the different advanced therapies options is a shared decision that should consider physician opinion on contraindication/main target symptom, patients' preference, caregiver's availability together with public health systems and socio-economic environment. The choice of the right/first add-on treatment is still a matter of debate as well as the proper time for an advanced therapy to be considered. In this narrative review, we discuss all the above cited aspects of MF in patients with PD, including their phenomenology, management, by means of pharmacological and advanced therapies, on-going clinical trials and future research and treatment perspectives.",1
"Magnetic resonance-guided high-intensity focused ultrasound (MRgFUS) is a rapidly developing technique used for tremor relief in tremor-predominant Parkinson's disease (PD) and essential tremor that has demonstrated successful results. Here, we describe the neuropathological findings in a woman who died from a fall 10 days after successful MRgFUS for tremor-predominant PD. Histological analysis demonstrates the characteristic early postoperative MRI findings including 3 distinct zones on T2-weighted imaging: (1) a hypointense core, (2) a hyperintense region with hypointense rim, and (3) a slightly hyperintense, poorly marginated surrounding area. Histopathological analyses also demonstrate the suspected cellular processes composing each of these regions including central hemorrhagic necrosis with surrounding cytotoxic edema and a rim of mostly unaffected vasogenic edema with some reactive and reparative processes. Overall, this case demonstrates the correlation of postoperative imaging findings with the subacute neuropathological findings after MRgFUS for PD.",1
"Background: MRI-guided transurethral ultrasound ablation (TULSA) is under investigation for whole-gland ablation of low- and intermediate-risk prostate cancer. The ideal method for post-TULSA bladder drainage through postoperative suprapubic tube (SPT) vs indwelling urethral catheter (UC) has not been established. The objective of this study was to evaluate urinary outcomes after whole-gland TULSA, comparing postoperative SPT with UC. Materials and Methods: Two-institution retrospective analysis of whole-gland TULSA for men with grade group 1 and 2 prostate cancer. One institution placed SPT at the time of TULSA with clamp trials (day 10) and removal once voiding. The second placed UC until void trial (day 7). Outcomes included the International Prostate Symptom Score (IPSS), urinary bother score, catheter reinsertion, stricture, clean intermittent catheterization (CIC), and incontinence. Results: Forty-five patients (median age 67) were analyzed. The UC cohort (N = 26) was older (p = 0.007) than the SPT cohort (N = 19) but with similar baseline prostate volumes, IPSS, and urinary bother scores. Patients receiving UC had fewer days with catheter (p = 0.013). Although UC patients suffered more lower urinary tract symptoms at 1-month post-TULSA, there was no significant difference between IPSS scores at baseline and 6 months after surgery regardless of urinary management strategy, although the UC group noted significantly decreased urinary bother. Rates of infection were similar between groups. Six strictures were observed overall, with more in the SPT group, although the difference was not significant (4/19 [21.1%] SPT; 2/26 [7.7%] UC). At 6 months, incontinence rates were low and similar between groups (2/19 [10.5%] SPT; 4/26 [15.4%] UC) and only one patient (UC) required CIC. Conclusions: Our overall findings suggest that SPT and UC are both acceptable options for postoperative bladder drainage after whole-gland TULSA, with statistically similar rates of urinary complications but a slightly different side effect profile.",1
